order_id,order_date,estimated_delivery_date,status,tracking_id,customer_id,supplier_id,customer_contact,supplier_contact
ord003488,2024-03-10,2024-03-24,cancelled,66d3bb29-882d-45c8-a061-665208e677ca,7e11ed0a-28de-471b-89c4-a607616d0d84,42cf0e90-7165-4b71-895a-ffec38a4a640,alejandraunderwood@example.com,jbowers@example.org
ord003489,2024-02-25,2024-03-22,processing,3c4e115d-0254-4637-80c4-c1e7a66909d6,5ee8e5bf-13bd-4a92-a31d-ae79f45b3743,13b9f907-0be0-4f7c-ab99-7fdcbe102229,mitchelldavidson@example.net,micheal55@example.com
ord003490,2024-03-01,2024-03-11,shipped,dfd6f44c-876b-407b-8975-c8fff79cf130,e0c86d79-6c27-44ac-bb4c-979b3d4baac0,5d4829bb-b2ab-48bc-abdf-1ffb28ea5340,qsimmons@example.com,nancy27@example.net
ord003491,2024-03-13,2024-04-03,delivered,fc892fbd-d6c2-46ec-8de2-d2022274c79e,c38a535a-2554-4fab-bb39-e37ae9fb2cb8,2b4bf017-af6f-4e11-aaae-9da734bca5f9,melissa16@example.com,hancockpaul@example.org
ord003492,2024-03-09,2024-03-18,processing,e5ebd1d2-921f-4fc2-9494-6e0f321815b5,6da86251-ec91-459e-aa96-87ff2f76a761,3010d8db-d999-4663-b10d-632dc19dec59,cwhite@example.net,jgardner@example.net
ord003493,2024-03-02,2024-03-09,shipped,d4350a76-6235-4ab1-b1dc-68c9c4e4fff9,65f61c4d-c3de-4431-912d-2fe075804f3c,db57d015-b640-4da7-95fe-f15e836a21b9,john36@example.com,prattwanda@example.net
ord003494,2024-02-28,2024-03-22,processing,4fc385a9-47d3-4c06-a187-4588ae7ea0da,6dbc8bf6-6596-43ab-87c9-4c53db0b48fa,1fa3f7d9-4732-494d-a206-873bf06b2f2f,hardytracy@example.net,gibsonann@example.org
ord003495,2024-02-29,2024-03-20,delivered,f25ad262-be59-4a57-ad1f-da8599f12c47,41f81e3d-e590-4604-bdba-9d3705ae4997,15832c0f-1510-44d5-8195-81ae9393e01f,jennifer06@example.org,james93@example.org
ord003496,2024-03-02,2024-03-24,cancelled,b5a9a9e2-c1a6-4c11-9e13-93e0a13457b6,1d6d9069-061b-4706-9205-4e4790395f2b,ec449cc0-4c62-4ea9-9592-d6965f7c9272,kimberly16@example.org,rivastina@example.net
ord003497,2024-03-01,2024-03-13,shipped,f45e9b2c-d560-42af-b0f6-006cfcf10e38,9ed213df-0299-477f-abc4-784997442048,0916f1f2-142c-4c2c-9691-927c700dd628,allisonharris@example.com,steven22@example.net
ord003498,2024-03-03,2024-03-30,processing,04c5d8e6-c090-4524-a364-677ab36f5d27,0ef58cab-ee5c-4fb3-9f44-ae357e2bd004,6914abf5-71dc-4df2-9906-bc658bb54c7c,kelseyharrison@example.net,patty91@example.net
ord003499,2024-02-28,2024-03-13,processing,692d7351-58e8-48c4-a036-dde98d66123b,91b8f213-6f87-4f34-8070-eb641201e081,4450b0e5-b9fa-487b-9060-e57597001212,brianacaldwell@example.com,longdanny@example.org
ord003500,2024-03-02,2024-03-10,delivered,578486e0-e2a6-42df-bec2-c3d202e013f7,4e698d81-ee14-4baa-a731-01fe38018173,c61aaf8d-ce5b-416b-891e-1a59137bacb8,lrobinson@example.org,tiffany42@example.net
ord003501,2024-03-08,2024-03-21,cancelled,77a72914-de8d-40c2-813b-ea6418f24015,3aca6d53-e0a2-4e27-b3c5-cbdba88cfb02,6af6b481-608c-4849-a776-92e603f5cdf4,nunezcynthia@example.com,howardcindy@example.net
ord003502,2024-02-22,2024-03-01,processing,cdadad64-8bb4-4b0c-af15-bafb2316ffaf,df20b2b1-3d78-45d3-9a1e-49c3d09636c8,c76acb5d-35cd-4df4-9981-e7d45f9d85f4,kdelgado@example.net,jonathan84@example.org
ord003503,2024-03-03,2024-03-18,cancelled,915909fe-4f56-4ae1-85bb-df47cf1cb27f,ffd1ea0b-a2e1-430c-ba2c-91a083aadb66,21c85fd6-cc8d-405f-9eaf-2342630da161,perezbradley@example.org,rhatfield@example.net
ord003504,2024-03-16,2024-04-09,processing,a0453842-5911-46af-bcca-3d23d0621056,4c772996-05b3-4572-a2ce-5fd4d1c53be9,426dfc74-57ce-4945-bcf0-de72a984f726,howardalexis@example.org,greenzachary@example.com
ord003505,2024-02-26,2024-03-05,delivered,1dd3204c-c88d-49d6-9db6-5df9b16abeb2,da094c4b-e40d-4a55-8f1f-ca29f450d7cf,7cca8758-26b5-48a5-b51a-11962935c9e4,jerrymccoy@example.net,ianjimenez@example.com
ord003506,2024-02-27,2024-03-25,processing,0b9215e7-84ed-4631-8b0a-d77b95e3146e,6bd2ec30-5991-4f13-b101-17619a51b097,516b0a26-fc1c-4e1e-83bf-031184ab8aab,jason23@example.com,xwilson@example.net
ord003507,2024-03-12,2024-03-21,cancelled,01bf4c21-1a7c-40b6-a134-641dd02c5769,3e2ed556-ea19-49d1-a315-1a438700e206,d8a06813-a394-41cd-897f-e327479e6574,amyvang@example.org,phillip24@example.org
ord003508,2024-03-22,2024-04-12,processing,438439ea-9858-4b59-b1df-ee9aef9924f2,61c4c667-e737-4ce2-bbd8-d7a3761aeb23,7f6fbdfc-f851-4924-94d5-90812f8fa189,jacob67@example.net,princesteven@example.com
ord003509,2024-03-06,2024-03-10,cancelled,e27eda45-62a3-4c4f-a17b-972b2e048204,2c89055f-8d45-4688-ba37-35eb63e4917e,0fe51984-609a-42d2-b0cf-5c0d76116241,evance@example.org,chadsutton@example.net
ord003510,2024-03-17,2024-03-30,cancelled,b056c123-f1fd-49dd-aedf-34782295d48c,6fe48e30-85f5-4f4b-850c-763a1adbf7f6,40234b11-62a4-467b-99f8-d863aedae30e,lopezkari@example.net,williamsjennifer@example.com
ord003511,2024-02-24,2024-03-04,shipped,86f647f6-b98b-4f21-bc21-05549aa0065b,6d106b66-7fb4-4ad1-8395-134e9c972215,0d07932f-ac35-4aef-8b73-dc706b62a628,douglas85@example.net,shepherdheather@example.com
ord003512,2024-03-08,2024-03-13,shipped,fbf29d0f-341a-4b20-a2f5-a849fdd2434d,75a15c60-7684-40ba-ba62-614647cb418f,102686bc-b4b1-4b20-bfa1-32cd7bc9577b,finleynicholas@example.org,mariajacobs@example.org
ord003513,2024-03-16,2024-03-26,processing,b43a7e85-af4c-4d61-9d02-99d30d17d1f2,de1827aa-7d2c-4ef3-a72d-319507598c51,82deb674-e2bc-412d-85cd-f5314b8cf3f7,jonathan23@example.com,kingjesus@example.org
ord003514,2024-03-11,2024-03-26,cancelled,5ec841ed-9d53-4977-a09d-56e4b2139763,3dd0d359-f8aa-4834-b75f-0c5e30251f06,eef7444b-b28b-4087-8d6d-123c5babbdcc,deborah77@example.org,pjackson@example.com
ord003515,2024-03-16,2024-04-07,delivered,a53d80b1-b89c-42ba-a1df-b93f36e08ed8,03ac28b4-e9bf-47ed-baef-6f8959e2372f,03914da7-616c-4289-8e21-a01e095415ee,bjohnson@example.com,lauren02@example.net
ord003516,2024-03-05,2024-03-09,processing,c42ae2eb-e523-4c34-9400-edc3982a2d11,cd1b4277-e289-4692-af51-2a9693587851,fcff1515-0b72-4a60-b78f-6bcfd63979df,elizabethjackson@example.org,aaronfloyd@example.org
ord003517,2024-02-25,2024-03-20,delivered,09563182-41e5-43d9-ac36-4324627f0fc4,eb000ad8-bd1f-4f80-9a6f-9b74c8dc6f99,8e66dcd9-cfde-48fc-aed1-d93883cbee7c,eric19@example.org,sarahberry@example.org
ord003518,2024-02-21,2024-03-18,cancelled,f13eef13-585b-4586-bccd-5200ff31426e,8863a7ac-a223-4f7b-b912-3a36dbdac7ff,7afb7c3b-0819-4795-a96e-bec424f58a19,jreyes@example.com,warrencarrie@example.net
ord003519,2024-02-25,2024-03-04,delivered,1275bc58-aebf-438b-9675-f476e1bfa8f1,eb134707-b437-4d41-bc56-81ca625fe5f1,39eaa517-6324-43dd-8966-698cd41bdb57,leekaren@example.org,kristy55@example.org
ord003520,2024-03-02,2024-03-14,delivered,c705e2cc-8d12-492b-8740-920dfe392390,141dc929-26f5-4249-97ed-d0aa667f6f72,06067184-4bbb-4252-9736-7621eba342a3,rbarker@example.net,hharris@example.org
ord003521,2024-03-17,2024-04-08,delivered,19869f62-88c8-4bc6-a56c-aee14e771f0d,420dcaf4-2e70-419f-824a-8ec44deef626,f484ee5d-0697-407c-9a2a-94ee564da403,jjones@example.org,xbowers@example.com
ord003522,2024-03-08,2024-04-01,delivered,875d91b1-102a-44d9-83b9-bf70eb1bc4df,cc733a30-7a9d-4911-8431-fd68e97629ea,6402b493-15c4-4de0-a7aa-40d3a6eb8663,buckleysandra@example.com,stephanieharrison@example.org
ord003523,2024-03-01,2024-03-21,delivered,16bf2a2f-c304-4333-a5f2-81c9af0112c5,4fff0122-c518-482f-b3a1-f7532a233942,9a079088-5933-4833-b3f1-e6c438175dac,atkinsonjoan@example.com,thomasnicole@example.org
ord003524,2024-02-24,2024-03-16,cancelled,f8d57576-84e7-4d2d-a1fa-b645694e0320,2313db17-2614-4fb7-ac30-e8ba58fab3a2,c025148f-4325-4b3e-9d78-75823d3dd612,npayne@example.com,keithgutierrez@example.com
ord003525,2024-03-13,2024-03-23,delivered,c567d649-0917-4e91-803a-423f69e1f1b6,ae64a070-230c-48fd-b648-4adb43975e2f,d8d392d4-ae3e-48a8-91c6-274a9279ec07,vwright@example.org,james33@example.com
ord003526,2024-03-13,2024-04-02,shipped,fd8a5292-b5b4-4917-9f21-23ea5df36632,98d3c79d-f104-4cc9-b6fd-c5270c1c30d6,273ed0c4-ab18-48dc-aa9e-9b86c114d4b8,jacquelinedorsey@example.org,brookedaniel@example.org
ord003527,2024-03-02,2024-03-23,processing,f15ca3b9-98d0-4cd0-854d-39d5ffa08a1c,32b0a1a6-d7ed-4e93-b157-f645958f0ddb,278cd8a3-f027-4da8-bace-68dc0bc4efb6,fhumphrey@example.org,mitchell21@example.org
ord003528,2024-03-10,2024-03-31,delivered,7c87a3b9-28c3-4cdf-9254-091d8458033e,a73ff0f0-bfa2-4008-a10e-2258cbe5e415,75213b74-4e33-4681-af46-c3707f84cd4d,matthew76@example.com,chansamantha@example.org
ord003529,2024-03-22,2024-04-15,delivered,6c5b2e90-50a1-49c0-8644-5d77de0710f7,c663fd6d-51b7-41f4-bffc-100a9b92d86b,f5b1cc3b-594f-4684-ae5f-fda29a40daf1,tsmith@example.com,usanders@example.com
ord003530,2024-03-21,2024-03-26,shipped,94778652-e260-4e2d-b76c-fb90404592ce,c1195835-f7d8-4995-bc0c-37d98bea01de,c630426e-1bf8-41ce-9e30-1b905eb76ccc,gabriellethomas@example.org,ucollins@example.net
ord003531,2024-03-09,2024-04-06,shipped,adcb5fea-0a93-4d3e-bd2c-1fa56722ef66,59d49176-f3c7-4519-844f-18f619e94831,ce08f0db-3e4c-471b-abc8-0db3614d39a8,wolfejulie@example.org,eturner@example.com
ord003532,2024-03-17,2024-03-23,processing,373cc2f8-9df0-4402-af6f-a40a22faf8d3,57f6d208-7da3-478c-9388-b990aea8178a,df4f11d4-677f-4759-b7a6-aee5a86ee965,lisagilbert@example.org,hcaldwell@example.net
ord003533,2024-02-29,2024-03-21,processing,fde2a88d-b745-4dde-ac8c-ed778cc5ad9d,6d9aa56c-6c5a-4afd-9ee5-efe66ad521ab,bacf90a1-4fd4-4c78-8c6a-4281d28be5c4,hwilson@example.com,lwilliams@example.com
ord003534,2024-02-29,2024-03-28,shipped,ec15e57b-45b0-473d-b90e-11b14e6c160b,7bcc61f2-b815-43c2-8d17-2fd373f6a483,01484c5a-6f25-434a-9330-96edec60906a,mary83@example.net,mario84@example.org
ord003535,2024-03-06,2024-03-13,processing,2b48ca2b-b1fe-4d6c-a07f-de59e69a1308,ef60d5c6-e8dc-4b19-bad3-2572fc6517f1,2ae389fd-e02c-453a-a43c-2e69ebc96c68,nicholas27@example.com,qrogers@example.org
ord003536,2024-03-20,2024-03-25,shipped,266dc93c-3fdc-4087-9453-b095c9ef4e24,ab073f9a-02e3-40a9-9a83-d5c8398000a4,a1e95f9b-0c2d-4208-b004-b98eb792c182,markdawson@example.com,lauren33@example.com
ord003537,2024-03-19,2024-03-30,delivered,874e8276-807d-4575-a662-439171decae1,78c4023b-f3ab-49d0-894a-acaf624b3912,d32d1747-c6cb-48d9-b174-6141a6cfe0f1,kjoyce@example.net,angelagross@example.com
ord003538,2024-03-11,2024-03-14,delivered,a2662ba1-b178-4fbc-8df1-b1fdac38fc91,2b15ad07-1ed7-4c41-b434-6d0cca8af747,3e407ce7-ddf1-466e-b6c0-1f03af699919,lisawest@example.org,jason49@example.org
ord003539,2024-03-18,2024-04-13,shipped,6507a472-97af-4891-8560-be69da0f7fd9,bd2fbaa9-b17a-4191-800a-831098cfdb45,7bf91d5b-7f12-4383-8514-5780952c3409,ojohnson@example.net,newtonjulia@example.net
ord003540,2024-02-24,2024-03-22,shipped,515778ac-2e3f-4890-8ea8-bce7956761f9,4023d0fe-faa3-4540-8d91-2259b6e80c83,bbbd5566-d265-4487-95ae-dc3ac64a065a,andrew42@example.com,wayne43@example.net
ord003541,2024-03-05,2024-03-21,shipped,72f84f71-e3af-4827-948f-d50e0e19721d,9b76721e-2f92-47af-a200-1363ab008ab1,8e3afc38-52be-4977-a1fd-c277d63f412b,kwong@example.com,owhitaker@example.org
ord003542,2024-03-18,2024-04-07,processing,d1070036-9977-44d9-8f1b-73b638a25611,ed7f6734-6b41-484d-89a2-2fb3cba8d882,065cc235-a010-4a4b-8029-c5c876d88017,cardenassandra@example.com,derek33@example.com
ord003543,2024-03-19,2024-04-11,cancelled,8d015d56-3023-48ee-838d-2fc2c4837bee,d93b16a3-043c-4522-914a-a84e3010c6a3,d5a609c6-fcbf-4ce4-b8df-196155831d77,desiree57@example.net,brittany54@example.org
ord003544,2024-02-26,2024-03-11,delivered,4af015c4-9f39-4532-b604-cf09fe0aa775,8e75b1e9-a46f-4fcf-af68-34fe0d3a6e67,cbe043cf-b56e-41b5-a2e7-0f3722d5d283,simmonsjerry@example.net,vgarcia@example.com
ord003545,2024-03-21,2024-04-15,cancelled,b1647c50-9991-49d4-a29e-e73c2a4bac81,f5784368-2cc5-4508-bd0c-c7459fb3f6d4,ee51bd88-e060-4514-b490-70110c93bae6,coxroberto@example.com,owensashley@example.org
ord003546,2024-03-16,2024-03-24,delivered,8fb71b63-7960-482b-b6be-fc15239a8810,ccbdecd2-f80e-4f65-a114-4844f130c5e8,3d6d3a22-508d-4f28-884c-722a61589861,joe08@example.net,angelawilson@example.org
ord003547,2024-02-24,2024-03-14,shipped,ce773676-4649-493f-8bb0-386343c1070b,37938e2d-3135-4f55-9788-9a1676ac1514,03cb238e-55de-48ba-b03f-9692b5a65f6a,robertbrown@example.org,parkdeborah@example.com
ord003548,2024-02-29,2024-03-20,delivered,cd35b4a5-c242-487f-a712-3e2a7149aafb,001384df-8572-4de9-86c9-80026132a3ba,36df3603-80ef-49a6-bdf3-f88043690197,cowantimothy@example.net,halvarez@example.com
ord003549,2024-02-28,2024-03-10,processing,0f61c601-659a-4b23-9a00-18d8a6f00799,05d88a94-7d19-4f1f-8803-ece5de19d732,cf18e4e7-a4b1-48cd-b7d4-8419368a05fb,amandacasey@example.net,melissa82@example.net
ord003550,2024-02-28,2024-03-25,processing,94ad9152-2cd0-4401-bbc8-861a4da546b2,95c14de3-e788-4ef9-ad67-92c7087c1987,084cb313-45d6-4652-8db0-f5e513bb6fcc,kristinvargas@example.com,hayeserica@example.org
ord003551,2024-03-22,2024-03-28,shipped,ed166d3e-8312-4b02-b3e6-a97a618ad5da,0e04c8d6-377d-466d-bbce-5f69a21325fb,72ac7e93-6659-4cf5-b67e-f7d3c33ba3fd,jeremiah74@example.net,bartonbrian@example.com
ord003552,2024-03-09,2024-03-29,cancelled,dd07d787-feb6-494b-8806-6de4c1517257,e72c649a-9c29-41d2-a9d8-b4ff653c56f2,adc54432-1f4c-466d-bc9a-1b345872fbaa,bsmith@example.com,leonardvincent@example.org
ord003553,2024-03-20,2024-04-06,cancelled,e61816a4-51a9-4d10-99dc-3cc72ef077b4,f891cf91-314c-4d64-98a2-9cbacb949ef8,cfdf7a13-a11b-4dea-9258-9108bba32560,bakerjessica@example.com,lauramcfarland@example.net
ord003554,2024-03-14,2024-03-30,delivered,151b9899-3553-4cdc-8ebd-68a0e193e72c,5296f0f2-910d-48a7-a2ae-abcfc8763560,8e0cece7-0492-45aa-a070-1c05a109cf40,stephaniegarza@example.org,tarajohnson@example.net
ord003555,2024-03-12,2024-03-19,processing,1543d922-b84c-4962-8da8-6782cf41cfa9,7753a3ca-ac32-4bba-b3f8-c7bb9aed232f,1339e511-7796-40cd-acac-a06b3966b883,wpatel@example.org,freyjeremy@example.org
ord003556,2024-03-13,2024-03-21,processing,5ad90d16-12e0-4e16-af50-92d48cf65b82,6044d6da-4c72-4ad8-a994-b92c95fdc55c,5116c3a9-0dc9-4a65-8242-f52cccbe0b49,jessicaparker@example.com,wmann@example.org
ord003557,2024-03-16,2024-03-29,processing,4a8e2be0-716a-4891-8407-a7b75b88c0f6,4a04897b-992b-4848-a721-9c870db6c4a7,7b63674f-921a-47d5-b983-0ac9b7c6122f,esmith@example.net,lmorales@example.com
ord003558,2024-03-15,2024-04-10,processing,e13ab3c4-2166-4373-98e2-03d222594aac,04d49ddb-01ca-4fbf-85f6-3f5936dc6501,52b2274d-3160-4e06-9ed7-2b857507fa98,mosleyrobert@example.com,bryantbrianna@example.net
ord003559,2024-03-01,2024-03-20,shipped,f909ff40-7f7f-4b93-b580-76c8591d5d87,34b54f03-9b70-4598-88b0-60a01b72e5bd,f2e75843-c97d-4cc5-8134-6d6ccb393c18,pcampbell@example.com,adkinsadam@example.org
ord003560,2024-03-05,2024-03-14,shipped,d78aef04-7463-474b-ac03-d2dee6586bc8,9beb5bab-a739-4727-9872-37446fb1a7de,51b0644e-d959-4ccd-bc02-da6b8f4683bc,pamelaharper@example.org,jessica70@example.org
ord003561,2024-03-03,2024-03-30,cancelled,698fbc67-19ff-47d3-9326-44fb744909b1,2626a236-a474-4c30-976a-50730341d8ed,948da0d5-8bcf-4656-b78f-41403fe06aed,brianna35@example.net,nicholasgarcia@example.net
ord003562,2024-03-14,2024-03-25,cancelled,f3568caa-1036-49d0-8efb-614f22ab1f68,59df978f-5bb4-4f4b-9390-e32153151a10,4e36481f-2c1c-48a3-b308-3d0b198c7dca,hartlauren@example.org,omcclain@example.com
ord003563,2024-03-07,2024-03-26,delivered,dc1decfe-6097-4796-8672-b49ff199f7c1,ee07b90a-f824-492f-a7e2-e9a52761fa2b,30fcb2ca-68ad-4200-8ab2-081c9e97c8e7,brianna60@example.org,umoore@example.net
ord003564,2024-03-19,2024-04-05,cancelled,8f669992-a972-4dca-ac17-de7e35d58659,57029548-7115-4a96-abe5-b78b6ac6be86,57b1637d-7275-45f8-bb86-985b343bbfe8,jrodriguez@example.org,juan56@example.net
ord003565,2024-03-03,2024-03-13,cancelled,3aae09f8-aeea-4da0-83a6-a8fc722c0ada,b4c31d41-c176-4db2-9cb2-9716b578c4c9,17853430-25a7-4ee9-aadf-41640b0b3436,hhall@example.com,david81@example.org
ord003566,2024-03-10,2024-03-30,cancelled,92a3998a-d519-4a9f-bb9a-8abd2071bf9f,8ed096b5-445a-4380-a283-56ef7774cd1f,c3d6314e-ee37-4fc0-8742-b4fb983d8050,ariel29@example.com,marieruiz@example.net
ord003567,2024-03-16,2024-03-30,shipped,90c8f856-e832-4537-bfa6-3d47ff604d9b,7408d3f3-664f-421b-9d73-2cd2fde97b8d,e7b7718f-eeb9-4331-bf89-5fcf6de67b4f,yjackson@example.com,utran@example.org
ord003568,2024-03-02,2024-03-10,delivered,d7f7c846-9705-496a-a6a3-3dd0642de58f,a0301397-71b5-43de-99bd-59528016adae,4a0e5c78-985c-4505-a7aa-4d431fed3466,lisaferguson@example.com,josephbaldwin@example.net
ord003569,2024-03-17,2024-04-01,delivered,7337539a-b72f-4b62-9c37-41ff534ca975,cf43a0c4-c406-4f60-b0b1-a404ad9ff7d2,ffdb611e-b03d-41ac-81a2-e894d7a44cbc,johnbeltran@example.com,hopkinsjohn@example.org
ord003570,2024-03-01,2024-03-31,delivered,623fa981-a334-435c-8230-876c9bf4a68b,e2af3db6-3206-47e6-8469-3d60ec9db7ff,1bb1d486-1a74-4194-bde3-ac5ce6baa642,vshaffer@example.com,marissafoster@example.com
ord003571,2024-03-06,2024-03-13,cancelled,386d3a3d-4a15-422a-81f9-c88187603f02,dba6e9bf-d7aa-4cbf-9ae2-57b54160802c,63e00c43-fac2-473d-adb4-caed33b6939d,travismurphy@example.net,greerjennifer@example.org
ord003572,2024-03-21,2024-04-16,processing,2bcb761a-e0e1-476a-ba7a-f19a0ed3e3c3,f29c11f9-73d1-499f-a64f-b5b61684c85c,1d17b794-af41-4029-a83d-8604e22e3712,hpatterson@example.com,rhondaolson@example.com
ord003573,2024-03-07,2024-04-02,delivered,1ecc389e-4809-470d-890f-cce8db04e648,96b13673-ab6c-48f9-970e-358484bcbf7e,8674e4aa-81b5-434b-82d1-42e9557abd51,vanessasweeney@example.net,fcopeland@example.com
ord003574,2024-03-15,2024-04-10,processing,6774bfcb-88c7-4748-9936-bd794caa6218,8d4283c3-16f3-475e-b0f5-fbe91da313b8,b989d13d-9cf2-45eb-83b2-a6cd028d0d2b,lauren34@example.com,thomasryan@example.org
ord003575,2024-03-09,2024-03-19,processing,925c6277-c6ea-4c51-a983-99942c3eb1aa,e16d6008-a98e-4821-8abe-f669ee70d642,eea79674-cfb5-48f5-aa06-b6c8b9d4def3,michaelallen@example.net,josephharper@example.net
ord003576,2024-03-21,2024-03-28,cancelled,9557a2d5-2e84-4e7b-9d3f-427eb5591fcf,2c0ff62c-ed0a-4991-be40-8d69b39825d6,26734032-39ee-4435-a478-650a6ef9f9f3,moonolivia@example.net,samanthakim@example.net
ord003577,2024-03-18,2024-04-13,processing,2ffd306f-f969-49aa-bc57-7c1173efcc07,67d730cc-cf9e-404c-845c-c4935cd24051,51969465-f080-4a77-8a08-2ece67263ce3,benjamin50@example.org,leroytorres@example.com
ord003578,2024-02-22,2024-03-13,cancelled,9ab24bf3-e328-47ec-ad63-a73b8adfb648,ca80b03d-8f0d-4469-b347-330f4f3ce990,b169b9bf-1fcd-4a78-a01d-1a293308c49b,leedarren@example.com,meghansoto@example.net
ord003579,2024-03-21,2024-04-17,processing,5b5bf0df-3bae-438b-bb39-daaa10129acb,63dccca3-dcbd-4759-a470-663d395e0965,0451207d-149b-4fef-925c-f7f5d410a88b,kevinmendoza@example.net,eware@example.net
ord003580,2024-03-05,2024-03-08,delivered,7cdd56e6-3a24-4ed3-adbe-227d3b27cbe3,50aabaf7-02d5-49d2-b023-fe90d98f413e,d9227f3f-93aa-4428-8977-912187aa67e5,mirandacarter@example.org,cbanks@example.com
ord003581,2024-03-10,2024-03-13,shipped,c7727075-9472-4147-8e3b-ecbf27e50eb3,89f033a2-ead9-43d5-8aa5-d8931188945a,8da42f8e-9e57-45d1-aeb2-01da413db8db,jramirez@example.com,mlucas@example.com
ord003582,2024-03-21,2024-04-09,shipped,33bdd340-5472-4c58-9ad8-dbfe5ea8f56a,55ad62dc-f896-4d94-b882-441ee8a93eec,644b7d8a-6238-498b-8d42-21ac93cab8cc,swilliams@example.com,pgonzales@example.net
ord003583,2024-03-09,2024-03-14,cancelled,6a13cd33-05d5-40f4-9168-77b06502b523,f2349803-36c5-4b2f-90a0-10576578cd80,fa3ed4ad-bfd2-4641-ada7-f46e0737ce80,feliciamorales@example.com,tylerlyons@example.org
ord003584,2024-03-03,2024-03-19,cancelled,4f9d869f-5c3b-4e87-867c-e7697fc3ae23,1d3acfe5-637d-44d8-9831-7e547a518a80,2cbe7c1a-195d-41c4-bf3c-ad741be0063c,colemanjohn@example.org,thompsonheidi@example.org
ord003585,2024-03-03,2024-03-28,processing,5b05b831-5660-45e9-9cec-338d037c04bc,667587ec-fa55-42f2-a52a-d2209cc4aafa,e40f1a54-5f55-4fc1-909a-98306662bc6a,diana08@example.org,jesse56@example.com
ord003586,2024-03-10,2024-03-30,shipped,4ff50acd-6575-4c78-9346-3b7e237ab5bd,db82863f-8422-46e7-a6af-e4f5aee86164,3581bc6a-74fe-4696-9ad9-37ad7322dfc8,natalie88@example.org,jeffrey01@example.com
ord003587,2024-03-20,2024-04-07,processing,597d620e-2432-4cdb-9327-92522817c2e0,22976d89-b2b7-41d3-8347-aec8f96f635c,0c1f7c02-fd47-41d6-b979-4b3001076aac,brittany68@example.org,todd14@example.org
ord003588,2024-03-04,2024-03-30,delivered,f112fbbe-09d5-484e-8899-04ebc32d0aa2,c2ea26a6-661d-4f36-acdc-7eb00ed9cb86,78c22ae0-e918-4dd3-ac64-22fb73e0eb7a,ntyler@example.net,lori83@example.com
ord003589,2024-03-05,2024-03-30,processing,b172518b-4034-4912-8873-967a3731d8f6,75068b75-9fca-4e26-a7bf-25da5e94cf23,eb6645f4-e29c-4f8d-b2b3-901c4f553be7,teresa06@example.org,allison72@example.org
ord003590,2024-02-25,2024-03-14,shipped,1114cc2c-9113-4077-9755-1732e6ac3479,2cbcffc6-6b02-4fbd-a287-4ab0f04b37f4,8ee58fde-3eec-4bcb-9756-3adf612be46e,qbuchanan@example.org,barnettcraig@example.net
ord003591,2024-03-02,2024-03-31,processing,96c8bdd1-2fee-4586-a55d-39fdd24d8c94,db05256d-253e-4818-b076-2e304aed8b32,1ebfcf22-40ca-42c0-b826-0334394d8f64,roachjustin@example.com,joshuaarcher@example.org
ord003592,2024-02-29,2024-03-24,cancelled,9cda0427-7bc1-4b91-8949-5d84557f89cd,98b394ae-e168-4372-9054-1bf54cea2fe3,ff547931-21e1-4a10-b37e-24c2248ed5e2,antonio46@example.org,brianbrown@example.org
ord003593,2024-03-03,2024-03-14,processing,1b8585f2-8865-4a0c-a5e8-de3be49ad043,b1710129-fe31-4131-b036-bed8d507aea9,54f5b410-5d69-4153-829a-a35a9303d2a2,ronald24@example.net,rhodesmarie@example.org
ord003594,2024-03-22,2024-04-11,delivered,153ed26e-637d-4432-b495-25bf9154a6e2,46172fab-f6b5-4f32-a372-b1f847d2cb3c,3a380f1f-2d09-480c-aef6-699b014e80e2,curtis03@example.com,zsantiago@example.net
ord003595,2024-03-07,2024-03-24,cancelled,cd1a8f07-493a-49f6-898c-ad5bab766955,761c1957-9f1e-4768-96d3-37e7d848d9eb,5212741a-e260-4738-ad8c-1675700de0b9,twest@example.net,ericcook@example.org
ord003596,2024-02-21,2024-03-12,cancelled,c8f8dbc2-f14c-46b5-8e27-09c6d3d3e911,90a6eab6-ae0c-42b7-91da-a986c7691255,df4503d6-bcf5-482d-b4b6-5c491afaebfc,tburns@example.net,chad18@example.net
ord003597,2024-03-05,2024-03-11,cancelled,e607c9a3-988f-4042-bcbe-2f86b0e3260c,86ac4a0d-0f34-4cad-81c1-a2c390407f72,55a68448-d451-4de3-be22-9e5d6dd2f23a,mary68@example.org,vcarter@example.com
ord003598,2024-02-29,2024-03-08,shipped,06293364-3764-4e77-bb11-c08759d0bf54,f4f171a5-0c18-42ed-a277-191db5baab0a,7e3564c5-b7b7-4db0-9cc2-beb880fe386f,timothy49@example.net,bruce85@example.org
ord003599,2024-03-15,2024-03-18,processing,fd8b63e7-1822-45ee-af8a-e01b154ac3ac,0a1cd1c6-f45d-4b2c-bdb8-1b9d0050451b,7392398b-33df-4673-8894-51f139fd4fee,haleyturner@example.net,brittany28@example.org
ord003600,2024-03-08,2024-03-14,cancelled,fa7654e6-7c87-4047-9988-d4e9d05a0b78,da393cbc-2277-443a-a50c-a15aa5be0f70,26fa1b88-ac6e-4d40-9135-96613501705d,amandaanderson@example.org,ubates@example.com
